crop,temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,wind_speed,soil_moisture,month,season,water_stress,nutrient_stress,temperature_stress,disease
mungbean,19.12,69.73,298.02,6.58,79.51,33.08,36.76,16.94,38.97,12,Rabi,1,1,1,rust
mungbean,24.52,78.97,88.22,7.86,69.41,33.29,52.37,15.47,61.84,12,Summer,1,1,1,healthy
mungbean,34.4,63.23,260.21,6.75,76.22,34.79,58.54,8.75,44.43,3,Kharif,0,0,1,healthy
mungbean,21.9,78.54,150.67,6.4,79.6,33.74,39.61,11.26,42.76,2,Kharif,0,0,1,healthy
mungbean,24.6,58.38,65.87,6.15,42.27,19.4,45.53,18.94,40.73,1,Summer,0,0,0,healthy
mungbean,32.12,48.91,263.73,6.8,71.1,40.43,34.88,15.45,53.12,7,Summer,0,1,0,healthy
mungbean,31.96,66.52,255.47,6.43,23.48,38.19,50.41,19.4,44.43,4,Kharif,0,0,0,healthy
mungbean,23.64,45.4,271.07,5.73,74.11,21.45,32.7,24.18,58.37,9,Kharif,0,0,0,healthy
mungbean,22.04,45.96,127.72,5.97,57.26,40.31,16.69,13.36,58.15,5,Rabi,1,1,0,healthy
mungbean,23.55,46.68,284.15,6.03,64.68,43.08,40.09,14.6,47.68,5,Rabi,1,0,0,bacterial_blight
mungbean,25.16,62.12,110.7,6.61,26.75,18.5,22.03,10.24,66.39,4,Kharif,1,1,1,bacterial_blight
mungbean,31.97,49.67,71.48,6.83,77.56,40.11,54.08,13.93,47.15,11,Rabi,0,1,0,healthy
mungbean,22.13,60.46,286.4,7.81,56.49,15.55,40.88,7.34,33.38,7,Kharif,1,0,0,healthy
mungbean,28.23,52.04,51.95,7.49,73.18,17.79,58.96,9.44,42.91,10,Summer,1,0,1,healthy
mungbean,22.72,70.77,295.67,7.38,39.47,26.56,15.14,13.35,60.1,5,Kharif,0,0,0,healthy
mungbean,32.72,62.71,252.23,7.05,44.87,42.09,35.06,22.88,66.32,1,Rabi,0,0,0,healthy
mungbean,30.55,65.24,51.08,5.84,32.67,36.64,26.24,19.19,38.95,12,Rabi,1,1,0,healthy
mungbean,30.63,58.82,84.38,6.69,38.71,13.99,22.75,21.97,38.82,9,Kharif,1,1,1,bacterial_blight
mungbean,33.8,46.71,289.96,7.78,58.18,15.72,46.06,15.75,40.5,10,Rabi,0,1,0,healthy
mungbean,31.93,63.3,195.13,5.7,40.99,13.83,43.35,19.83,32.79,1,Summer,0,1,1,healthy
mungbean,23.0,74.38,193.75,7.15,41.72,36.42,49.82,17.87,38.05,3,Kharif,0,0,1,healthy
mungbean,23.56,46.03,118.78,7.01,20.54,13.2,57.94,8.41,59.14,9,Kharif,0,1,1,healthy
mungbean,32.55,76.86,80.54,7.06,46.81,28.27,41.51,9.23,64.17,3,Rabi,1,1,1,healthy
mungbean,29.31,48.6,100.29,6.82,59.01,33.1,37.9,7.07,58.42,7,Summer,0,0,0,bacterial_blight
mungbean,24.8,57.84,119.91,7.76,30.13,21.51,27.24,7.84,52.49,9,Kharif,0,0,1,healthy
mungbean,25.45,72.89,143.87,7.48,63.89,33.76,36.8,15.73,63.68,3,Summer,1,0,0,healthy
mungbean,23.59,64.63,55.55,6.49,21.16,49.49,41.38,9.58,46.42,1,Kharif,0,1,0,healthy
mungbean,24.44,66.59,237.39,6.02,78.86,13.87,36.6,5.08,56.92,8,Kharif,0,1,1,healthy
mungbean,27.21,64.94,179.94,6.24,35.71,42.85,27.23,23.51,31.73,9,Rabi,1,1,1,healthy
mungbean,31.15,56.74,140.95,6.98,36.08,10.55,46.34,20.91,35.18,10,Rabi,0,1,0,healthy
mungbean,29.87,50.06,99.56,6.76,68.63,10.51,58.07,11.93,31.61,9,Kharif,0,0,1,healthy
mungbean,37.06,76.26,93.38,5.95,20.52,41.2,51.82,15.41,68.0,11,Kharif,1,1,0,rust
mungbean,27.96,50.6,69.99,5.85,34.55,40.3,29.42,20.08,50.39,5,Rabi,0,0,0,healthy
mungbean,34.22,48.43,87.96,6.56,21.23,18.28,58.07,20.91,52.51,7,Rabi,0,1,1,healthy
mungbean,34.09,76.24,177.99,7.47,64.42,15.55,41.18,13.49,58.1,2,Summer,0,1,0,healthy
mungbean,32.02,40.34,162.87,6.96,67.13,21.85,31.9,21.73,30.92,8,Kharif,0,1,0,healthy
mungbean,32.91,58.38,109.99,6.38,60.15,20.31,17.0,24.61,62.29,11,Summer,0,0,0,healthy
mungbean,29.67,67.17,234.79,7.96,31.83,38.78,54.28,12.86,60.03,5,Rabi,0,0,0,healthy
mungbean,22.41,76.08,174.75,5.72,74.77,28.93,39.47,21.55,45.75,5,Rabi,1,1,1,healthy
mungbean,31.88,67.59,144.21,6.99,43.9,47.87,31.05,11.32,35.9,1,Summer,0,0,0,healthy
mungbean,26.32,55.82,287.59,6.07,77.69,47.08,37.36,20.73,56.19,12,Rabi,1,1,1,healthy
mungbean,24.49,55.97,259.23,5.94,33.24,48.65,33.81,24.45,42.6,10,Rabi,0,0,0,rust
mungbean,22.33,54.2,178.68,6.17,22.02,35.44,58.87,18.43,53.08,6,Kharif,1,1,0,healthy
mungbean,30.03,44.07,126.26,6.29,61.28,49.05,44.2,15.56,31.37,12,Rabi,0,1,1,healthy
mungbean,21.52,59.63,85.8,5.98,62.54,24.29,33.73,21.79,36.34,8,Rabi,0,1,1,healthy
mungbean,21.85,57.36,80.27,5.71,21.3,49.9,34.25,11.04,53.4,8,Rabi,1,1,0,rust
mungbean,28.76,41.91,194.76,6.66,34.86,27.86,30.62,12.23,61.14,10,Rabi,0,0,0,healthy
mungbean,32.77,79.2,161.15,5.73,44.02,42.35,24.13,8.58,69.3,4,Summer,1,0,0,healthy
mungbean,28.05,65.5,100.23,7.15,58.49,42.91,30.3,20.43,69.43,8,Summer,0,1,1,healthy
mungbean,34.47,48.67,244.91,7.45,51.21,25.17,53.83,14.44,69.01,9,Summer,1,1,1,healthy
mungbean,34.62,62.16,124.86,7.09,46.64,20.41,30.55,17.3,40.94,2,Kharif,0,1,1,healthy
mungbean,32.34,67.72,211.7,6.86,22.94,32.94,35.53,8.11,64.6,7,Rabi,1,1,0,healthy
mungbean,30.68,54.82,54.03,6.69,20.74,45.93,48.13,5.0,44.58,12,Kharif,1,1,1,healthy
mungbean,30.02,76.61,83.15,6.7,64.67,32.24,46.84,12.23,46.02,9,Rabi,1,1,0,healthy
mungbean,29.35,53.9,239.32,7.05,54.78,33.65,42.89,10.68,33.26,12,Rabi,1,0,1,healthy
mungbean,27.89,59.52,222.21,6.81,57.17,14.76,56.84,11.72,34.12,11,Rabi,0,0,0,healthy
mungbean,23.82,77.94,140.93,6.84,71.79,38.81,49.25,5.04,46.67,8,Kharif,1,1,0,healthy
mungbean,23.7,68.73,116.33,7.89,33.33,11.26,51.4,14.16,37.57,2,Rabi,0,1,1,healthy
mungbean,27.2,38.98,80.36,6.0,23.55,48.43,25.85,23.76,32.19,9,Kharif,1,1,0,bacterial_blight
mungbean,30.6,45.37,154.44,5.56,29.69,46.91,43.47,19.67,40.66,11,Summer,1,0,1,bacterial_blight
mungbean,18.47,48.0,184.0,6.64,27.79,36.72,16.39,8.22,52.45,6,Kharif,1,1,1,rust
mungbean,22.24,40.87,97.36,6.85,70.77,12.49,15.37,24.08,34.1,8,Kharif,1,0,1,healthy
mungbean,30.72,56.4,87.85,6.99,65.66,45.24,58.07,7.13,44.68,1,Rabi,0,0,0,healthy
mungbean,27.54,47.99,213.45,6.36,35.61,19.87,28.08,14.22,44.7,5,Summer,1,1,1,healthy
mungbean,26.14,40.08,292.52,7.56,62.42,46.83,50.09,22.54,67.38,4,Rabi,0,0,0,healthy
mungbean,30.6,59.1,248.78,6.7,35.58,15.54,33.94,19.41,33.35,3,Summer,0,1,1,healthy
mungbean,21.8,53.98,252.33,6.77,21.34,31.7,41.34,16.4,30.62,2,Kharif,0,0,0,healthy
mungbean,25.68,74.77,195.7,5.6,60.04,44.35,42.09,5.6,58.76,10,Rabi,0,1,0,healthy
mungbean,32.93,64.03,155.86,5.5,59.39,43.43,53.14,23.09,67.47,8,Kharif,1,0,0,healthy
mungbean,23.9,42.2,143.12,7.86,65.89,30.16,22.62,5.87,40.01,7,Summer,1,0,1,healthy
mungbean,24.26,47.82,232.06,6.05,38.56,35.75,19.69,11.43,50.33,4,Kharif,0,0,0,bacterial_blight
mungbean,30.78,41.46,261.0,6.05,66.51,45.66,43.64,20.5,35.46,8,Kharif,0,1,1,healthy
mungbean,21.51,63.89,121.93,6.53,36.97,42.55,32.46,16.73,52.31,3,Kharif,1,1,0,healthy
mungbean,38.79,79.84,208.55,6.23,38.47,41.6,41.99,10.98,51.02,6,Rabi,0,1,1,bacterial_blight
mungbean,21.48,77.0,188.29,6.82,26.39,43.14,35.6,6.16,51.8,7,Summer,1,1,1,healthy
mungbean,20.6,54.49,56.71,5.86,42.19,38.96,50.13,10.98,31.35,8,Kharif,1,0,0,healthy
mungbean,30.66,40.9,126.87,6.33,67.55,13.43,34.91,15.14,58.38,10,Summer,1,0,0,healthy
mungbean,29.17,42.34,272.23,7.68,46.48,31.67,31.72,18.42,67.94,6,Summer,0,0,0,healthy
mungbean,21.1,81.1,196.89,6.57,23.48,49.88,58.67,22.4,40.47,9,Rabi,0,1,1,rust
mungbean,26.33,43.36,149.06,6.33,58.85,12.67,33.52,11.75,39.48,1,Summer,0,1,1,healthy
mungbean,21.03,73.8,224.45,7.64,21.3,28.56,35.34,9.63,68.37,8,Kharif,0,0,1,healthy
mungbean,34.83,59.33,125.04,6.52,36.96,16.07,44.83,11.95,55.67,5,Rabi,1,0,0,healthy
mungbean,28.45,73.51,234.36,7.86,52.6,18.67,45.94,16.41,30.54,7,Summer,1,1,0,healthy
mungbean,22.91,63.27,79.89,6.64,35.16,44.28,16.13,8.85,37.12,8,Rabi,1,1,0,bacterial_blight
mungbean,33.58,44.53,76.61,5.62,47.91,25.42,56.57,8.65,54.49,11,Kharif,1,0,1,healthy
mungbean,24.16,77.89,178.31,7.76,41.98,34.08,18.73,9.59,65.23,5,Summer,0,0,0,healthy
mungbean,23.64,52.48,135.05,7.42,31.34,35.4,28.95,7.59,33.72,6,Summer,0,0,1,healthy
mungbean,31.04,71.16,244.08,7.39,65.33,47.54,32.42,18.49,56.64,9,Summer,1,0,1,healthy
mungbean,24.7,87.14,204.52,6.46,52.72,20.44,18.35,21.22,55.46,3,Summer,1,0,0,bacterial_blight
mungbean,21.02,67.22,235.85,7.53,39.66,31.55,50.95,10.57,37.36,12,Kharif,0,0,0,healthy
mungbean,28.07,69.91,92.09,5.74,40.98,45.21,36.07,17.9,42.8,5,Kharif,0,0,0,healthy
mungbean,22.31,63.57,139.62,7.53,37.6,15.63,46.33,10.84,38.61,10,Kharif,0,0,1,healthy
mungbean,27.72,66.04,77.46,5.56,63.43,11.19,39.67,16.15,56.49,12,Rabi,0,0,1,healthy
mungbean,29.42,58.45,111.02,7.41,32.83,33.39,31.75,19.76,31.75,4,Summer,1,0,1,healthy
mungbean,33.43,45.96,169.34,7.47,37.13,23.79,55.19,5.12,54.61,7,Kharif,1,1,1,rust
mungbean,24.79,47.82,172.17,7.41,27.23,29.38,19.38,11.52,39.08,1,Kharif,1,0,1,healthy
mungbean,25.51,50.22,211.37,6.97,54.4,25.08,21.7,23.19,39.12,7,Kharif,0,1,1,rust
mungbean,28.9,57.71,285.59,7.81,32.09,31.22,37.58,5.74,66.57,12,Kharif,1,1,1,healthy
mungbean,25.22,47.88,245.61,7.45,70.12,37.69,29.08,22.59,34.21,4,Kharif,0,0,0,healthy
mungbean,31.3,68.21,251.69,7.04,36.81,35.2,30.96,15.13,66.48,3,Kharif,0,0,0,healthy
mungbean,31.3,54.83,75.88,6.88,73.39,10.01,42.19,16.31,67.04,7,Rabi,1,0,1,healthy
mungbean,23.64,34.93,187.12,5.74,60.52,15.16,43.92,24.6,52.05,1,Rabi,0,0,1,bacterial_blight
mungbean,31.08,50.48,230.8,7.82,35.09,36.73,29.94,7.78,54.3,10,Rabi,1,1,0,healthy
mungbean,28.54,55.13,61.84,6.49,37.34,37.72,29.67,16.16,31.06,2,Rabi,0,1,0,healthy
mungbean,31.36,56.7,239.25,6.34,26.61,48.91,57.4,19.2,47.34,9,Summer,1,0,0,healthy
mungbean,24.15,52.56,166.33,7.71,73.45,35.78,38.09,23.32,57.26,2,Summer,1,0,0,healthy
mungbean,29.6,70.29,102.29,6.0,20.52,31.46,44.51,12.05,64.79,3,Rabi,1,0,1,healthy
mungbean,22.14,69.81,206.12,6.42,74.77,10.99,34.24,13.27,43.34,10,Summer,0,0,0,healthy
mungbean,28.64,70.71,150.35,7.94,32.4,35.24,21.66,13.18,31.84,9,Rabi,1,0,1,healthy
mungbean,34.68,56.52,184.29,6.05,53.82,44.58,50.54,5.43,55.88,9,Rabi,1,0,0,healthy
mungbean,34.27,63.58,108.11,6.55,58.67,10.72,48.14,23.68,69.05,2,Summer,0,1,1,healthy
mungbean,28.35,74.31,89.78,6.81,71.94,17.37,38.06,17.81,44.22,1,Rabi,1,1,1,healthy
mungbean,20.72,54.14,151.7,6.08,69.75,48.08,19.04,18.81,55.23,10,Kharif,1,0,1,healthy
mungbean,23.65,66.24,142.71,7.61,49.53,28.47,54.46,10.33,67.25,12,Kharif,1,0,0,healthy
mungbean,28.88,35.96,86.82,7.45,69.77,25.1,36.52,15.18,60.72,10,Summer,1,1,0,bacterial_blight
mungbean,27.85,72.78,126.85,7.54,76.92,37.94,59.92,14.22,59.15,7,Summer,0,1,0,healthy
mungbean,27.9,59.6,220.5,5.9,68.25,31.0,54.96,18.82,57.74,2,Summer,1,1,0,healthy
mungbean,29.38,58.91,168.79,5.93,54.17,28.51,22.91,15.69,52.65,6,Rabi,1,1,1,healthy
mungbean,32.82,76.24,115.83,7.78,56.4,30.22,17.93,9.0,32.27,10,Rabi,0,0,0,healthy
mungbean,28.12,74.96,109.26,7.68,79.77,49.94,26.19,11.54,50.46,7,Rabi,1,0,0,healthy
mungbean,30.03,62.47,156.31,5.77,26.22,21.39,31.37,6.65,64.33,7,Summer,1,1,1,healthy
mungbean,25.67,76.58,168.56,7.58,66.61,36.24,53.99,7.5,64.22,11,Kharif,1,1,1,healthy
mungbean,21.62,71.78,213.66,7.45,74.84,19.2,56.7,10.2,56.59,6,Kharif,0,1,1,healthy
mungbean,32.95,61.58,139.5,5.64,64.35,27.16,23.71,24.3,67.74,11,Summer,1,0,1,healthy
mungbean,22.48,47.51,157.11,6.86,77.76,34.09,51.51,10.84,31.24,11,Rabi,1,0,1,rust
mungbean,20.82,78.05,167.66,6.07,59.51,42.82,49.45,6.75,32.65,9,Kharif,1,0,1,rust
mungbean,30.4,71.12,181.84,7.82,63.63,28.95,34.85,13.39,63.36,11,Rabi,1,0,1,healthy
mungbean,33.17,71.9,275.05,5.5,21.98,12.45,16.69,5.19,31.46,9,Summer,0,1,0,healthy
mungbean,34.87,39.84,200.82,7.48,69.97,32.32,54.73,20.0,54.26,10,Kharif,1,0,0,bacterial_blight
mungbean,22.25,56.35,209.48,6.53,62.24,23.97,28.89,5.72,55.01,1,Summer,1,1,0,healthy
mungbean,26.08,64.2,65.65,6.07,58.58,23.07,20.86,14.45,46.54,5,Summer,0,1,0,rust
mungbean,22.28,56.81,80.57,7.11,66.88,42.66,45.99,14.39,34.97,6,Rabi,1,1,1,healthy
mungbean,25.13,49.92,121.59,6.31,53.82,22.24,44.48,21.41,55.05,5,Rabi,0,1,0,bacterial_blight
mungbean,26.32,69.15,173.45,6.3,53.19,16.83,52.95,12.99,63.85,2,Rabi,0,1,1,healthy
mungbean,31.23,73.43,163.81,5.53,60.47,44.42,36.83,8.79,39.09,6,Summer,0,0,0,bacterial_blight
mungbean,27.91,56.83,69.42,5.8,72.28,30.63,42.48,11.59,31.43,7,Kharif,0,1,0,healthy
mungbean,29.91,64.82,228.52,6.43,54.4,47.84,30.64,9.99,60.08,6,Kharif,1,0,1,healthy
mungbean,21.21,75.77,196.36,7.75,59.08,21.21,27.37,15.98,30.48,10,Summer,1,0,0,bacterial_blight
mungbean,32.27,65.79,249.28,7.64,54.75,49.47,46.01,13.52,69.6,9,Kharif,1,1,0,healthy
mungbean,29.86,53.56,299.93,7.78,33.73,32.43,43.45,11.71,42.07,10,Kharif,0,0,1,healthy
mungbean,23.37,61.82,154.39,6.98,42.09,20.32,42.86,14.71,47.9,6,Rabi,1,0,0,healthy
mungbean,22.34,65.9,117.88,6.91,46.75,40.99,59.03,16.33,66.13,8,Rabi,0,0,1,healthy
mungbean,24.05,43.05,298.25,7.82,42.58,45.14,35.96,16.09,32.74,6,Kharif,0,0,1,bacterial_blight
mungbean,26.55,72.52,195.3,7.06,32.2,35.08,31.95,18.48,40.6,9,Rabi,0,0,1,healthy
mungbean,31.81,66.15,87.5,6.33,62.44,21.5,44.08,16.75,32.96,11,Rabi,1,1,1,healthy
mungbean,27.92,58.37,273.82,7.71,76.34,31.04,31.52,18.85,42.06,2,Kharif,1,0,1,healthy
mungbean,26.94,42.97,181.79,6.6,25.09,46.93,44.41,5.48,37.94,1,Kharif,1,0,1,healthy
mungbean,24.87,43.92,208.81,6.82,33.31,21.17,28.76,21.81,49.69,12,Summer,0,1,0,healthy
mungbean,30.76,41.67,86.88,6.76,63.19,37.98,44.04,19.66,37.35,9,Kharif,1,1,0,healthy
muskmelon,26.98,78.58,91.87,7.64,21.86,32.22,20.25,15.28,49.79,3,Kharif,1,0,0,healthy
muskmelon,24.84,64.32,296.51,7.38,36.4,20.05,37.18,10.76,39.7,8,Kharif,0,0,0,bacterial_blight
muskmelon,20.44,74.02,119.69,7.27,21.85,49.11,54.41,10.69,43.44,9,Summer,1,1,0,healthy
muskmelon,32.84,71.21,175.67,6.72,75.03,20.62,46.62,22.84,60.64,3,Kharif,1,0,0,healthy
muskmelon,27.61,69.68,189.81,6.03,71.21,38.01,30.65,8.92,63.35,4,Rabi,0,0,1,bacterial_blight
muskmelon,33.66,62.73,135.74,7.79,63.37,35.86,34.16,14.43,33.35,5,Kharif,0,0,1,healthy
muskmelon,24.11,44.3,212.81,6.04,54.71,41.37,24.38,23.62,53.46,9,Summer,1,1,1,late_blight
muskmelon,24.92,77.19,287.93,5.87,45.23,37.47,15.12,22.2,48.03,9,Rabi,1,0,1,healthy
muskmelon,31.82,59.52,240.46,7.78,22.26,29.57,25.41,17.91,56.99,10,Kharif,0,0,0,late_blight
muskmelon,22.62,64.82,175.09,5.79,50.48,27.19,45.49,22.45,43.89,3,Kharif,0,0,0,healthy
muskmelon,28.44,41.02,178.22,6.99,74.43,25.82,46.75,11.11,58.64,6,Kharif,1,1,1,bacterial_blight
muskmelon,29.85,62.75,108.04,5.82,36.61,15.63,29.35,5.18,51.43,12,Kharif,0,1,1,healthy
muskmelon,31.9,76.72,162.59,7.58,42.43,39.85,15.38,10.92,66.69,6,Kharif,1,0,1,healthy
muskmelon,24.5,46.11,87.67,6.75,21.39,19.13,21.89,5.06,52.78,11,Summer,1,0,1,healthy
muskmelon,26.84,56.96,255.94,7.09,46.98,42.81,56.77,20.17,36.52,2,Summer,1,1,0,healthy
muskmelon,21.28,67.37,199.78,7.59,78.37,49.67,22.36,15.36,67.8,7,Summer,1,0,1,healthy
muskmelon,34.88,66.36,69.16,7.58,54.74,31.98,51.87,23.15,54.76,2,Summer,1,0,0,healthy
muskmelon,23.98,56.01,183.97,7.09,53.39,41.64,30.52,18.39,34.07,11,Summer,0,1,1,healthy
muskmelon,26.35,49.44,176.56,6.85,20.39,31.72,15.18,6.84,59.23,3,Rabi,1,1,0,healthy
muskmelon,20.62,70.18,72.27,6.59,74.92,26.62,57.32,7.41,59.49,2,Kharif,1,1,1,healthy
muskmelon,26.84,64.3,270.3,7.65,61.14,45.12,25.09,21.67,34.05,3,Rabi,0,0,1,healthy
muskmelon,27.37,55.45,295.13,6.19,35.86,13.48,29.93,7.12,34.56,6,Kharif,1,0,1,healthy
muskmelon,29.95,69.56,118.4,7.18,25.91,40.7,18.14,15.09,47.81,6,Kharif,0,0,0,healthy
muskmelon,31.01,68.58,273.9,7.98,33.54,38.09,44.91,17.37,49.58,8,Rabi,1,0,0,healthy
muskmelon,26.43,79.1,64.77,7.48,68.43,48.88,29.42,11.84,68.36,6,Rabi,1,1,0,healthy
muskmelon,28.01,69.89,57.76,7.59,65.38,17.78,21.97,16.51,69.2,7,Kharif,1,0,1,healthy
muskmelon,30.05,40.7,126.47,7.82,65.23,11.84,59.56,14.94,60.0,4,Rabi,1,1,1,healthy
muskmelon,30.49,61.64,60.8,7.94,68.85,16.92,45.74,14.98,43.79,4,Rabi,1,1,1,late_blight
muskmelon,28.33,67.36,79.75,5.93,69.06,10.44,28.35,12.7,58.58,4,Rabi,0,1,1,healthy
muskmelon,26.71,44.49,285.3,7.21,73.99,48.29,40.7,6.62,42.05,6,Kharif,0,0,0,healthy
muskmelon,21.85,50.52,177.5,7.11,63.75,49.36,49.32,21.46,49.54,3,Summer,1,0,1,healthy
muskmelon,31.78,55.2,124.95,7.73,52.52,42.17,57.47,14.18,37.38,5,Kharif,1,0,1,healthy
muskmelon,22.52,44.77,268.55,7.83,37.38,33.48,17.65,12.75,45.78,1,Summer,1,1,0,healthy
muskmelon,24.02,60.33,81.86,6.04,69.69,35.31,17.36,18.48,37.31,4,Kharif,1,0,0,healthy
muskmelon,32.69,59.76,256.48,7.28,44.01,29.85,18.01,8.36,49.58,2,Rabi,1,1,0,healthy
muskmelon,30.85,78.14,132.2,7.48,33.61,27.79,49.67,18.11,31.72,7,Kharif,1,0,1,healthy
muskmelon,28.04,46.39,196.24,7.14,78.1,26.47,18.33,11.72,34.32,9,Kharif,0,0,0,healthy
muskmelon,20.42,54.72,127.15,5.7,53.19,26.17,41.08,18.73,63.83,9,Kharif,1,1,0,healthy
muskmelon,33.73,67.33,299.2,5.74,52.77,43.2,25.98,17.37,59.83,3,Kharif,1,1,0,healthy
muskmelon,32.2,76.98,285.12,5.52,77.31,38.08,56.28,22.09,45.1,3,Kharif,1,1,1,healthy
muskmelon,19.14,33.79,176.29,5.82,72.21,30.83,20.03,6.91,37.56,7,Kharif,1,1,0,bacterial_blight
muskmelon,21.55,61.75,270.5,7.98,44.45,14.32,33.71,8.19,47.31,4,Summer,0,0,1,healthy
muskmelon,33.49,56.83,181.37,7.48,28.32,37.02,47.4,22.88,52.52,12,Summer,1,1,1,healthy
muskmelon,18.35,39.96,120.45,7.59,52.71,18.36,41.4,18.67,56.27,6,Summer,1,1,0,bacterial_blight
muskmelon,31.28,53.56,220.75,5.94,61.62,10.4,47.2,14.88,57.01,4,Kharif,0,0,1,healthy
muskmelon,28.64,41.11,161.61,7.9,78.59,17.07,19.45,15.95,38.53,4,Rabi,1,1,0,healthy
muskmelon,20.47,67.17,220.62,7.51,55.3,14.37,46.91,9.46,41.07,3,Rabi,0,0,0,healthy
muskmelon,28.12,62.63,56.44,5.76,67.7,12.99,52.84,18.25,68.33,10,Summer,1,0,0,late_blight
muskmelon,20.29,56.29,286.48,6.7,44.61,20.99,43.21,16.93,32.55,6,Kharif,0,1,0,healthy
muskmelon,34.74,78.8,65.43,5.84,70.98,35.31,18.15,12.88,60.56,6,Kharif,1,0,1,healthy
muskmelon,23.94,57.64,297.83,7.39,34.57,21.26,59.36,13.61,55.03,5,Rabi,1,1,1,healthy
muskmelon,29.39,30.69,145.72,7.44,22.82,49.86,19.6,18.83,47.93,7,Rabi,0,1,0,bacterial_blight
muskmelon,23.7,58.18,258.64,7.69,50.07,26.34,44.95,24.94,63.17,12,Summer,1,0,0,healthy
muskmelon,32.25,46.93,206.21,5.81,35.58,38.88,30.14,14.7,45.07,11,Rabi,0,0,1,healthy
muskmelon,18.24,40.53,79.41,6.06,68.87,38.61,45.01,14.34,69.78,7,Kharif,1,0,0,late_blight
muskmelon,28.23,72.11,66.53,7.7,59.28,49.28,58.31,10.34,33.51,6,Rabi,1,1,0,healthy
muskmelon,23.96,78.85,252.65,5.83,76.18,36.01,54.5,23.48,50.51,5,Kharif,1,0,1,healthy
muskmelon,33.97,42.54,159.79,6.36,79.82,42.46,40.07,13.37,47.65,2,Rabi,0,1,1,healthy
muskmelon,33.98,62.97,107.79,6.44,78.91,22.59,56.48,23.84,65.31,9,Summer,1,0,0,healthy
muskmelon,37.23,55.86,92.77,5.78,74.02,11.81,48.83,23.24,39.43,5,Kharif,0,0,0,late_blight
muskmelon,22.62,42.94,190.7,5.68,21.49,45.26,56.87,7.98,51.1,10,Kharif,1,0,1,healthy
muskmelon,31.35,70.22,98.95,7.93,59.9,12.08,52.83,8.06,38.15,9,Summer,1,0,0,late_blight
muskmelon,22.12,40.33,147.3,5.84,36.23,29.33,28.65,15.56,31.75,7,Rabi,0,1,1,healthy
muskmelon,30.36,64.37,209.03,7.91,55.51,44.58,22.87,13.02,58.29,10,Kharif,1,1,0,healthy
muskmelon,25.25,65.04,92.48,7.91,45.96,44.91,42.97,14.14,36.6,11,Summer,1,0,1,bacterial_blight
muskmelon,23.21,61.03,224.53,6.72,38.98,27.75,17.36,19.94,45.38,5,Summer,0,1,1,healthy
muskmelon,24.39,45.7,52.36,7.47,39.91,34.91,58.21,7.35,69.52,9,Kharif,0,1,0,healthy
muskmelon,25.86,77.59,292.83,7.6,38.26,28.05,26.86,16.17,43.15,2,Kharif,0,0,1,healthy
muskmelon,24.89,83.29,95.55,5.58,59.68,44.13,39.84,16.95,48.45,11,Summer,0,1,1,late_blight
muskmelon,25.0,70.9,112.95,7.44,36.81,36.24,17.67,8.33,57.3,4,Summer,0,1,1,healthy
muskmelon,30.86,49.95,208.08,6.87,48.52,25.35,44.71,18.28,54.39,5,Summer,0,0,0,healthy
muskmelon,32.25,40.35,89.66,7.27,46.06,28.23,59.4,20.9,53.4,2,Kharif,1,0,1,healthy
muskmelon,27.34,68.46,170.73,7.08,66.24,49.58,38.37,8.67,66.27,1,Kharif,0,0,0,healthy
muskmelon,32.62,44.38,189.78,5.63,77.01,42.74,54.88,7.25,68.35,1,Kharif,1,0,1,healthy
muskmelon,21.72,51.61,166.37,6.95,29.63,24.68,58.93,20.98,64.91,7,Kharif,1,0,1,healthy
muskmelon,33.84,75.87,142.07,6.06,48.94,32.82,57.8,6.79,56.52,3,Kharif,0,1,0,healthy
muskmelon,34.19,68.35,106.7,5.66,42.49,31.2,36.69,11.24,61.62,7,Kharif,0,1,0,healthy
muskmelon,34.96,76.94,147.97,5.65,49.12,33.96,37.98,8.08,65.86,10,Kharif,0,0,1,healthy
muskmelon,27.9,88.69,158.47,5.65,46.49,11.03,34.38,17.99,40.18,4,Kharif,0,1,0,bacterial_blight
muskmelon,34.23,76.22,204.0,7.81,21.88,38.21,15.6,10.33,37.0,4,Rabi,1,1,0,healthy
muskmelon,27.93,87.79,80.75,6.09,69.24,48.14,45.83,17.78,34.49,2,Summer,1,1,0,bacterial_blight
muskmelon,28.51,75.12,52.33,6.06,54.8,36.12,43.6,16.39,58.73,11,Rabi,1,0,1,healthy
muskmelon,25.8,52.09,258.77,6.8,26.14,15.1,39.99,12.76,62.34,4,Rabi,0,1,0,healthy
muskmelon,30.25,65.8,293.06,7.06,62.14,32.96,40.42,8.04,44.42,5,Rabi,0,1,1,late_blight
muskmelon,24.02,65.27,109.1,5.85,53.23,27.74,15.44,20.26,60.05,12,Kharif,1,1,0,healthy
muskmelon,32.59,62.33,244.65,6.25,71.92,26.75,16.71,14.77,49.71,9,Summer,1,0,1,healthy
muskmelon,24.79,58.2,204.69,7.84,64.55,45.98,38.43,11.86,61.33,3,Rabi,0,1,1,bacterial_blight
muskmelon,30.37,54.25,138.63,7.31,72.9,11.17,26.13,7.26,43.09,10,Summer,1,0,0,healthy
